Year	Month	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.	Anomaly	Unc.
1908	6	-0.264	0.238	-0.533	0.121	-0.515	0.07	-0.534	0.062	-0.433	0.06
1908	7	-0.199	0.303	-0.605	0.114	-0.523	0.069	-0.533	0.063	-0.433	0.06
1908	8	-0.497	0.332	-0.615	0.107	-0.521	0.068	-0.53	0.063	-0.434	0.06
1908	9	-0.157	0.265	-0.575	0.107	-0.53	0.067	-0.529	0.063	-0.433	0.06
1908	10	-0.609	0.209	-0.601	0.107	-0.541	0.067	-0.526	0.064	-0.43	0.06
1908	11	-0.899	0.222	-0.643	0.106	-0.548	0.067	-0.522	0.064	-0.429	0.06
1908	12	-0.787	0.337	-0.668	0.102	-0.554	0.066	-0.512	0.063	-0.431	0.06
1909	1	-1.352	0.266	-0.679	0.1	-0.556	0.066	-0.498	0.063	-0.432	0.059
1909	2	-0.582	0.231	-0.647	0.098	-0.559	0.065	-0.49	0.062	-0.43	0.059
1909	3	-0.679	0.201	-0.649	0.095	-0.561	0.065	-0.487	0.062	-0.429	0.058
1909	4	-0.943	0.278	-0.617	0.093	-0.561	0.065	-0.483	0.062	-0.428	0.058
1909	5	-0.757	0.294	-0.538	0.095	-0.553	0.065	-0.478	0.063	-0.428	0.058
1909	6	-0.572	0.217	-0.521	0.101	-0.559	0.064	-0.474	0.063	-0.426	0.057
1909	7	-0.329	0.298	-0.438	0.106	-0.55	0.066	-0.47	0.062	-0.425	0.057
1909	8	-0.11	0.33	-0.428	0.106	-0.53	0.066	-0.467	0.062	-0.425	0.057
1909	9	-0.183	0.241	-0.432	0.11	-0.534	0.067	-0.463	0.062	-0.426	0.057
1909	10	-0.227	0.235	-0.383	0.108	-0.522	0.068	-0.458	0.062	-0.426	0.056
1909	11	0.054	0.213	-0.351	0.106	-0.507	0.067	-0.462	0.062	-0.43	0.056
1909	12	-0.588	0.252	-0.336	0.104	-0.497	0.067	-0.459	0.063	-0.429	0.056
1910	1	-0.357	0.28	-0.314	0.101	-0.497	0.066	-0.459	0.061	-0.423	0.056
1910	2	-0.46	0.265	-0.319	0.098	-0.501	0.066	-0.447	0.06	-0.423	0.056
1910	3	-0.722	0.214	-0.334	0.095	-0.508	0.066	-0.443	0.06	-0.424	0.056
1910	4	-0.362	0.257	-0.353	0.093	-0.523	0.067	-0.434	0.061	-0.424	0.056
1910	5	-0.365	0.279	-0.428	0.093	-0.518	0.067	-0.43	0.061	-0.425	0.055
1910	6	-0.4	0.221	-0.473	0.09	-0.516	0.067	-0.428	0.06	-0.426	0.055
1910	7	-0.06	0.287	-0.532	0.089	-0.518	0.066	-0.425	0.06	-0.426	0.054
1910	8	-0.173	0.324	-0.56	0.092	-0.524	0.065	-0.423	0.061	-0.426	0.054
1910	9	-0.362	0.237	-0.579	0.094	-0.518	0.065	-0.423	0.06	-0.427	0.054
1910	10	-0.457	0.21	-0.589	0.096	-0.514	0.065	-0.424	0.06	-0.43	0.054
1910	11	-0.844	0.211	-0.603	0.096	-0.52	0.065	-0.424	0.061	-0.431	0.053
1910	12	-1.122	0.246	-0.609	0.096	-0.524	0.065	-0.422	0.061	-0.435	0.053
1911	1	-1.07	0.244	-0.63	0.097	-0.524	0.064	-0.418	0.06	-0.432	0.053
1911	2	-0.799	0.269	-0.645	0.098	-0.518	0.064	-0.413	0.059	-0.431	0.053
1911	3	-0.943	0.239	-0.653	0.1	-0.521	0.064	-0.413	0.059	-0.434	0.053
1911	4	-0.489	0.25	-0.63	0.099	-0.517	0.065	-0.418	0.059	-0.434	0.053
1911	5	-0.531	0.296	-0.577	0.099	-0.505	0.066	-0.42	0.058	-0.434	0.053
1911	6	-0.476	0.224	-0.52	0.095	-0.487	0.065	-0.424	0.058	-0.434	0.053
1911	7	-0.307	0.296	-0.458	0.096	-0.453	0.066	-0.425	0.058	-0.433	0.053
1911	8	-0.353	0.325	-0.384	0.1	-0.443	0.067	-0.425	0.058	-0.435	0.052
1911	9	-0.455	0.26	-0.383	0.106	-0.438	0.066	-0.426	0.057	-0.435	0.052
1911	10	-0.189	0.185	-0.361	0.108	-0.428	0.066	-0.428	0.058	-0.434	0.052
1911	11	-0.208	0.212	-0.326	0.109	-0.417	0.067	-0.427	0.058	-0.434	0.052
1911	12	-0.431	0.298	-0.298	0.109	-0.408	0.067	-0.439	0.057	-0.433	0.052
1912	1	-0.33	0.339	-0.326	0.109	-0.404	0.066	-0.436	0.057	-0.434	0.052
1912	2	0.088	0.279	-0.362	0.107	-0.404	0.065	-0.433	0.057	-0.44	0.052
1912	3	-0.934	0.232	-0.394	0.107	-0.405	0.066	-0.434	0.058	-0.438	0.052
1912	4	-0.223	0.247	-0.469	0.106	-0.402	0.066	-0.432	0.057	-0.436	0.052
1912	5	-0.113	0.286	-0.505	0.11	-0.41	0.066	-0.431	0.057	-0.435	0.052
1912	6	-0.132	0.221	-0.534	0.105	-0.403	0.065	-0.43	0.057	-0.435	0.052
1912	7	-0.639	0.286	-0.558	0.099	-0.404	0.063	-0.425	0.056	-0.435	0.052
1912	8	-0.788	0.326	-0.632	0.095	-0.395	0.062	-0.425	0.056	-0.435	0.052
1912	9	-0.846	0.249	-0.619	0.091	-0.386	0.061	-0.424	0.056	-0.435	0.052
1912	10	-1.081	0.222	-0.637	0.091	-0.375	0.062	-0.43	0.056	-0.433	0.052
1912	11	-0.64	0.203	-0.677	0.091	-0.367	0.062	-0.424	0.057	-0.43	0.052
1912	12	-0.785	0.184	-0.708	0.089	-0.364	0.062	-0.43	0.057	-0.426	0.052
1913	1	-0.617	0.237	-0.673	0.09	-0.362	0.062	-0.432	0.057	-0.425	0.051
1913	2	-0.802	0.243	-0.617	0.093	-0.361	0.062	-0.435	0.056	-0.429	0.051
1913	3	-0.778	0.184	-0.575	0.095	-0.359	0.062	-0.429	0.057	-0.43	0.051
1913	4	-0.433	0.243	-0.516	0.096	-0.359	0.062	-0.43	0.057	-0.43	0.051
1913	5	-0.596	0.28	-0.475	0.096	-0.344	0.063	-0.434	0.057	-0.43	0.051
1913	6	-0.509	0.216	-0.388	0.099	-0.328	0.062	-0.437	0.057	-0.429	0.052
1913	7	-0.215	0.295	-0.281	0.103	-0.312	0.061	-0.438	0.057	-0.429	0.052
1913	8	-0.117	0.357	-0.212	0.107	-0.304	0.061	-0.438	0.056	-0.428	0.052
1913	9	-0.34	0.274	-0.175	0.105	-0.295	0.06	-0.438	0.056	-0.427	0.052
1913	10	-0.37	0.229	-0.171	0.107	-0.294	0.06	-0.433	0.055	-0.424	0.051
1913	11	-0.148	0.224	-0.127	0.111	-0.292	0.059	-0.429	0.056	-0.42	0.051
1913	12	0.249	0.226	-0.087	0.115	-0.293	0.06	-0.431	0.056	-0.416	0.051
1914	1	0.673	0.345	-0.076	0.114	-0.293	0.06	-0.424	0.056	-0.413	0.051
1914	2	0.022	0.234	-0.079	0.118	-0.292	0.061	-0.422	0.056	-0.411	0.051
1914	3	-0.335	0.196	-0.068	0.122	-0.291	0.061	-0.421	0.056	-0.408	0.051
1914	4	-0.378	0.267	-0.042	0.128	-0.294	0.062	-0.413	0.057	-0.406	0.051
1914	5	-0.067	0.327	-0.063	0.123	-0.301	0.063	-0.41	0.057	-0.405	0.051
1914	6	-0.033	0.234	-0.102	0.124	-0.318	0.063	-0.407	0.057	-0.403	0.051
1914	7	-0.087	0.302	-0.193	0.111	-0.322	0.062	-0.405	0.056	-0.401	0.051
1914	8	-0.149	0.34	-0.188	0.105	-0.337	0.062	-0.405	0.056	-0.4	0.05
1914	9	-0.201	0.269	-0.172	0.102	-0.335	0.063	-0.404	0.056	-0.398	0.05
1914	10	-0.059	0.213	-0.119	0.097	-0.341	0.063	-0.403	0.055	-0.396	0.05
1914	11	-0.407	0.196	-0.101	0.097	-0.354	0.063	-0.408	0.055	-0.395	0.05
1914	12	-0.217	0.236	-0.117	0.095	-0.362	0.062	-0.408	0.055	-0.395	0.05
1915	1	-0.416	0.239	-0.106	0.094	-0.354	0.062	-0.404	0.055	-0.395	0.05
1915	2	0.084	0.257	-0.103	0.094	-0.348	0.063	-0.404	0.054	-0.391	0.05
1915	3	-0.146	0.279	-0.104	0.093	-0.34	0.064	-0.399	0.054	-0.389	0.05
1915	4	0.252	0.258	-0.137	0.092	-0.336	0.064	-0.397	0.054	-0.386	0.05
1915	5	0.154	0.317	-0.102	0.091	-0.331	0.064	-0.396	0.054	-0.386	0.05
1915	6	-0.224	0.226	-0.098	0.091	-0.343	0.065	-0.396	0.054	-0.386	0.05
1915	7	0.04	0.298	-0.072	0.093	-0.346	0.066	-0.396	0.054	-0.386	0.05
1915	8	-0.103	0.333	-0.103	0.091	-0.345	0.066	-0.396	0.054	-0.385	0.05
1915	9	-0.214	0.247	-0.128	0.092	-0.34	0.067	-0.396	0.054	-0.384	0.049
1915	10	-0.456	0.175	-0.183	0.091	-0.346	0.067	-0.396	0.055	-0.384	0.049
1915	11	0.013	0.229	-0.227	0.093	-0.349	0.067	-0.394	0.054	-0.384	0.05
1915	12	-0.174	0.223	-0.256	0.091	-0.35	0.068	-0.394	0.054	-0.38	0.05
1916	1	-0.108	0.289	-0.286	0.088	-0.353	0.068	-0.383	0.054	-0.374	0.049
1916	2	-0.281	0.297	-0.3	0.089	-0.358	0.068	-0.377	0.054	-0.368	0.049
1916	3	-0.443	0.278	-0.314	0.09	-0.355	0.068	-0.372	0.054	-0.364	0.048
1916	4	-0.407	0.264	-0.308	0.093	-0.349	0.067	-0.369	0.053	-0.366	0.048
1916	5	-0.376	0.297	-0.359	0.096	-0.354	0.066	-0.365	0.053	-0.368	0.048
1916	6	-0.575	0.221	-0.469	0.104	-0.374	0.065	-0.362	0.053	-0.368	0.048
1916	7	-0.319	0.292	-0.505	0.107	-0.394	0.065	-0.358	0.053	-0.368	0.047
1916	8	-0.279	0.335	-0.548	0.119	-0.401	0.063	-0.358	0.053	-0.368	0.047
1916	9	-0.378	0.258	-0.579	0.112	-0.405	0.063	-0.356	0.053	-0.366	0.047
1916	10	-0.39	0.193	-0.596	0.11	-0.398	0.064	-0.356	0.053	-0.365	0.047
1916	11	-0.591	0.176	-0.641	0.107	-0.402	0.064	-0.357	0.054	-0.362	0.047
1916	12	-1.497	0.267	-0.644	0.106	-0.407	0.064	-0.354	0.054	-0.363	0.046
1917	1	-0.537	0.303	-0.628	0.109	-0.407	0.064	-0.356	0.054	-0.361	0.046
1917	2	-0.794	0.274	-0.639	0.11	-0.405	0.064	-0.365	0.053	-0.357	0.046
1917	3	-0.82	0.213	-0.638	0.112	-0.403	0.062	-0.358	0.054	-0.357	0.046
1917	4	-0.606	0.256	-0.679	0.113	-0.403	0.062	-0.357	0.054	-0.355	0.046
1917	5	-0.922	0.298	-0.655	0.114	-0.407	0.063	-0.358	0.054	-0.352	0.046
1917	6	-0.607	0.226	-0.658	0.113	-0.413	0.063	-0.358	0.054	-0.35	0.045
1917	7	-0.124	0.348	-0.679	0.119	-0.404	0.063	-0.354	0.054	-0.347	0.045
1917	8	-0.418	0.352	-0.676	0.115	-0.413	0.063	-0.35	0.055	-0.346	0.045
1917	9	-0.36	0.277	-0.645	0.118	-0.412	0.064	-0.346	0.055	-0.344	0.045
1917	10	-0.88	0.188	-0.661	0.118	-0.419	0.064	-0.34	0.055	-0.341	0.045
1917	11	-0.303	0.254	-0.649	0.116	-0.425	0.063	-0.336	0.054	-0.336	0.045
1917	12	-1.538	0.252	-0.646	0.115	-0.428	0.063	-0.33	0.054	-0.335	0.045
1918	1	-0.788	0.238	-0.667	0.114	-0.431	0.063	-0.327	0.054	-0.332	0.045
1918	2	-0.755	0.256	-0.67	0.114	-0.432	0.064	-0.326	0.054	-0.329	0.044
1918	3	-0.452	0.249	-0.654	0.111	-0.433	0.064	-0.323	0.054	-0.326	0.044
1918	4	-0.804	0.254	-0.579	0.108	-0.433	0.064	-0.326	0.054	-0.324	0.044
1918	5	-0.776	0.289	-0.592	0.1	-0.443	0.064	-0.325	0.054	-0.324	0.044
1918	6	-0.574	0.225	-0.544	0.096	-0.46	0.063	-0.323	0.054	-0.324	0.044
1918	7	-0.375	0.296	-0.523	0.095	-0.454	0.062	-0.325	0.054	-0.324	0.044
1918	8	-0.444	0.339	-0.492	0.093	-0.451	0.064	-0.326	0.054	-0.322	0.044
1918	9	-0.178	0.251	-0.5	0.091	-0.448	0.063	-0.325	0.054	-0.322	0.043
1918	10	0.02	0.183	-0.429	0.093	-0.443	0.062	-0.322	0.053	-0.319	0.043
1918	11	-0.459	0.213	-0.394	0.096	-0.439	0.061	-0.319	0.053	-0.315	0.043
1918	12	-0.962	0.201	-0.37	0.094	-0.43	0.061	-0.321	0.053	-0.311	0.043
1919	1	-0.533	0.26	-0.348	0.095	-0.424	0.061	-0.329	0.052	-0.309	0.043
1919	2	-0.383	0.249	-0.313	0.096	-0.424	0.06	-0.332	0.052	-0.311	0.043
1919	3	-0.544	0.27	-0.306	0.099	-0.422	0.06	-0.329	0.053	-0.309	0.043
1919	4	0.043	0.336	-0.313	0.099	-0.418	0.06	-0.33	0.053	-0.306	0.043
1919	5	-0.351	0.309	-0.328	0.101	-0.413	0.06	-0.331	0.053	-0.305	0.043
1919	6	-0.288	0.219	-0.297	0.099	-0.39	0.059	-0.332	0.053	-0.305	0.042
1919	7	-0.111	0.294	-0.243	0.099	-0.391	0.059	-0.332	0.053	-0.305	0.042
1919	8	-0.026	0.341	-0.249	0.094	-0.393	0.059	-0.333	0.053	-0.305	0.042
1919	9	-0.09	0.236	-0.207	0.094	-0.382	0.059	-0.332	0.052	-0.306	0.042
1919	10	-0.066	0.191	-0.225	0.094	-0.373	0.059	-0.334	0.053	-0.305	0.042
1919	11	-0.631	0.178	-0.214	0.089	-0.361	0.059	-0.329	0.053	-0.305	0.042
1919	12	-0.599	0.231	-0.222	0.087	-0.354	0.06	-0.33	0.053	-0.308	0.041
1920	1	0.117	0.241	-0.224	0.088	-0.354	0.06	-0.33	0.053	-0.308	0.041
1920	2	-0.453	0.252	-0.236	0.089	-0.352	0.061	-0.336	0.053	-0.306	0.041
1920	3	-0.043	0.206	-0.254	0.09	-0.352	0.061	-0.336	0.053	-0.302	0.041
1920	4	-0.174	0.356	-0.284	0.092	-0.344	0.061	-0.338	0.053	-0.302	0.041
1920	5	-0.22	0.286	-0.281	0.088	-0.341	0.061	-0.342	0.053	-0.302	0.041
1920	6	-0.386	0.223	-0.332	0.091	-0.318	0.059	-0.344	0.052	-0.301	0.041
1920	7	-0.128	0.305	-0.319	0.091	-0.308	0.058	-0.347	0.052	-0.3	0.04
1920	8	-0.172	0.325	-0.29	0.096	-0.307	0.059	-0.347	0.052	-0.299	0.04
1920	9	-0.31	0.243	-0.308	0.095	-0.307	0.06	-0.346	0.051	-0.298	0.04
1920	10	-0.422	0.2	-0.305	0.093	-0.306	0.06	-0.345	0.051	-0.297	0.04
1920	11	-0.598	0.243	-0.294	0.094	-0.301	0.061	-0.343	0.051	-0.292	0.04
1920	12	-1.208	0.28	-0.268	0.092	-0.296	0.06	-0.337	0.051	-0.287	0.04
1921	1	0.274	0.26	-0.251	0.097	-0.297	0.06	-0.33	0.051	-0.283	0.04
1921	2	-0.112	0.229	-0.263	0.099	-0.294	0.061	-0.324	0.05	-0.282	0.04
1921	3	-0.256	0.195	-0.255	0.101	-0.295	0.062	-0.316	0.05	-0.279	0.04
1921	4	-0.141	0.262	-0.233	0.102	-0.294	0.062	-0.315	0.05	-0.278	0.039
1921	5	-0.088	0.278	-0.207	0.097	-0.284	0.062	-0.316	0.05	-0.277	0.039
1921	6	-0.066	0.246	-0.121	0.097	-0.267	0.062	-0.313	0.05	-0.275	0.039
1921	7	0.072	0.318	-0.191	0.095	-0.264	0.062	-0.312	0.049	-0.273	0.039
1921	8	-0.319	0.327	-0.256	0.096	-0.263	0.061	-0.31	0.049	-0.27	0.039
1921	9	-0.216	0.253	-0.249	0.1	-0.253	0.061	-0.307	0.048	-0.268	0.039
1921	10	-0.147	0.204	-0.244	0.098	-0.262	0.061	-0.303	0.048	-0.265	0.039
1921	11	-0.295	0.188	-0.255	0.105	-0.259	0.062	-0.297	0.048	-0.264	0.039
1921	12	-0.17	0.232	-0.264	0.105	-0.257	0.063	-0.288	0.048	-0.261	0.039
1922	1	-0.572	0.251	-0.279	0.104	-0.257	0.063	-0.287	0.048	-0.256	0.039
1922	2	-0.893	0.232	-0.278	0.105	-0.261	0.063	-0.282	0.048	-0.258	0.038
1922	3	-0.162	0.199	-0.288	0.109	-0.262	0.063	-0.28	0.047	-0.255	0.038
1922	4	-0.083	0.255	-0.31	0.112	-0.265	0.062	-0.279	0.047	-0.253	0.038
1922	5	-0.223	0.303	-0.295	0.115	-0.251	0.063	-0.273	0.047	-0.253	0.038
1922	6	-0.172	0.219	-0.294	0.109	-0.247	0.062	-0.27	0.047	-0.253	0.038
1922	7	-0.114	0.297	-0.265	0.105	-0.256	0.062	-0.269	0.047	-0.25	0.038
1922	8	-0.3	0.341	-0.246	0.106	-0.258	0.062	-0.267	0.047	-0.247	0.038
1922	9	-0.34	0.26	-0.27	0.103	-0.26	0.062	-0.263	0.047	-0.243	0.037
1922	10	-0.413	0.206	-0.325	0.1	-0.257	0.062	-0.252	0.047	-0.237	0.037
1922	11	-0.112	0.224	-0.349	0.097	-0.259	0.062	-0.248	0.047	-0.236	0.037
1922	12	-0.157	0.192	-0.356	0.095	-0.26	0.061	-0.24	0.046	-0.234	0.037
1923	1	-0.223	0.218	-0.382	0.091	-0.263	0.061	-0.231	0.046	-0.233	0.037
1923	2	-0.668	0.221	-0.38	0.09	-0.262	0.061	-0.224	0.046	-0.233	0.037
1923	3	-0.446	0.203	-0.372	0.089	-0.259	0.061	-0.223	0.046	-0.231	0.037
1923	4	-0.745	0.249	-0.332	0.087	-0.257	0.06	-0.218	0.046	-0.231	0.037
1923	5	-0.509	0.277	-0.308	0.085	-0.244	0.06	-0.213	0.047	-0.229	0.037
1923	6	-0.257	0.215	-0.29	0.089	-0.215	0.059	-0.211	0.047	-0.229	0.037
1923	7	-0.422	0.294	-0.301	0.088	-0.207	0.058	-0.209	0.046	-0.228	0.037
1923	8	-0.281	0.327	-0.273	0.087	-0.197	0.057	-0.207	0.047	-0.228	0.036
1923	9	-0.24	0.245	-0.229	0.089	-0.184	0.058	-0.206	0.047	-0.228	0.036
1923	10	0.058	0.19	-0.21	0.094	-0.187	0.057	-0.205	0.047	-0.227	0.036
1923	11	0.177	0.205	-0.182	0.098	-0.193	0.056	-0.2	0.047	-0.228	0.036
1923	12	0.066	0.243	-0.177	0.1	-0.196	0.055	-0.192	0.047	-0.232	0.036
1924	1	-0.359	0.207	-0.15	0.103	-0.201	0.054	-0.193	0.046	-0.235	0.036
1924	2	-0.329	0.219	-0.146	0.105	-0.196	0.054	-0.199	0.046	-0.233	0.036
1924	3	0.072	0.198	-0.138	0.102	-0.192	0.054	-0.196	0.046	-0.234	0.036
1924	4	-0.514	0.259	-0.164	0.1	-0.188	0.054	-0.199	0.046	-0.234	0.036
1924	5	-0.17	0.297	-0.162	0.1	-0.181	0.054	-0.2	0.046	-0.234	0.036
1924	6	-0.202	0.223	-0.199	0.096	-0.186	0.054	-0.202	0.046	-0.234	0.036
1924	7	-0.093	0.296	-0.206	0.099	-0.182	0.053	-0.205	0.046	-0.233	0.036
1924	8	-0.234	0.329	-0.223	0.098	-0.171	0.053	-0.206	0.046	-0.233	0.036
1924	9	-0.148	0.233	-0.242	0.096	-0.179	0.053	-0.208	0.046	-0.233	0.036
1924	10	-0.249	0.189	-0.203	0.095	-0.185	0.053	-0.207	0.046	-0.233	0.036
1924	11	0.205	0.185	-0.214	0.095	-0.185	0.052	-0.202	0.046	-0.23	0.037
1924	12	-0.379	0.212	-0.234	0.097	-0.186	0.052	-0.207	0.046	-0.229	0.037
1925	1	-0.441	0.285	-0.251	0.097	-0.185	0.052	-0.211	0.046	-0.229	0.037
1925	2	-0.539	0.257	-0.241	0.095	-0.183	0.052	-0.208	0.046	-0.225	0.037
1925	3	-0.152	0.237	-0.241	0.095	-0.175	0.052	-0.206	0.046	-0.224	0.037
1925	4	-0.045	0.239	-0.244	0.095	-0.161	0.052	-0.207	0.046	-0.228	0.037
1925	5	-0.305	0.294	-0.248	0.096	-0.156	0.05	-0.207	0.046	-0.231	0.037
1925	6	-0.439	0.236	-0.171	0.096	-0.163	0.05	-0.205	0.046	-0.23	0.037
1925	7	-0.3	0.293	-0.072	0.092	-0.154	0.05	-0.203	0.046	-0.23	0.037
1925	8	-0.108	0.328	0.012	0.089	-0.141	0.05	-0.201	0.046	-0.23	0.037
1925	9	-0.149	0.237	0.069	0.09	-0.14	0.05	-0.201	0.047	-0.23	0.037
1925	10	-0.289	0.204	0.047	0.089	-0.131	0.05	-0.199	0.047	-0.227	0.037
1925	11	0.155	0.2	0.033	0.089	-0.125	0.05	-0.191	0.047	-0.23	0.037
1925	12	0.545	0.2	0.049	0.087	-0.127	0.051	-0.181	0.047	-0.231	0.037
1926	1	0.744	0.213	0.057	0.087	-0.121	0.052	-0.183	0.046	-0.233	0.038
1926	2	0.47	0.215	0.067	0.088	-0.119	0.052	-0.187	0.046	-0.234	0.038
1926	3	0.536	0.207	0.077	0.088	-0.116	0.052	-0.186	0.047	-0.234	0.038
1926	4	-0.305	0.266	0.111	0.086	-0.116	0.052	-0.187	0.047	-0.233	0.038
1926	5	-0.472	0.301	0.11	0.086	-0.117	0.052	-0.189	0.047	-0.232	0.038
1926	6	-0.254	0.242	0.025	0.087	-0.118	0.052	-0.188	0.047	-0.23	0.038
1926	7	-0.207	0.303	-0.068	0.087	-0.122	0.052	-0.187	0.047	-0.228	0.038
1926	8	0.013	0.337	-0.124	0.088	-0.135	0.052	-0.182	0.047	-0.226	0.038
1926	9	-0.03	0.244	-0.222	0.087	-0.139	0.053	-0.179	0.047	-0.225	0.038
1926	10	0.124	0.203	-0.235	0.085	-0.137	0.054	-0.174	0.047	-0.223	0.038
1926	11	0.14	0.192	-0.214	0.087	-0.141	0.054	-0.171	0.047	-0.22	0.038
1926	12	-0.471	0.208	-0.213	0.087	-0.147	0.054	-0.168	0.047	-0.213	0.038
1927	1	-0.374	0.196	-0.199	0.088	-0.152	0.055	-0.156	0.047	-0.212	0.038
1927	2	-0.198	0.231	-0.214	0.086	-0.151	0.055	-0.15	0.048	-0.207	0.038
1927	3	-0.64	0.193	-0.201	0.086	-0.154	0.055	-0.152	0.048	-0.206	0.038
1927	4	-0.467	0.238	-0.175	0.086	-0.149	0.055	-0.149	0.048	-0.204	0.038
1927	5	-0.223	0.291	-0.171	0.083	-0.153	0.055	-0.148	0.048	-0.2	0.038
1927	6	-0.233	0.222	-0.179	0.086	-0.167	0.056	-0.148	0.048	-0.197	0.038
1927	7	-0.043	0.292	-0.123	0.086	-0.166	0.057	-0.147	0.048	-0.197	0.038
1927	8	-0.164	0.329	-0.099	0.084	-0.158	0.057	-0.145	0.048	-0.194	0.038
1927	9	0.129	0.233	-0.076	0.086	-0.152	0.056	-0.14	0.049	-0.191	0.038
1927	10	0.436	0.179	-0.055	0.086	-0.157	0.057	-0.135	0.049	-0.186	0.038
1927	11	0.187	0.215	-0.048	0.086	-0.155	0.057	-0.136	0.049	-0.184	0.039
1927	12	-0.569	0.223	-0.059	0.087	-0.151	0.057	-0.137	0.049	-0.179	0.039
1928	1	0.299	0.206	-0.059	0.088	-0.144	0.057	-0.14	0.049	-0.175	0.039
1928	2	0.092	0.236	-0.061	0.089	-0.141	0.057	-0.139	0.05	-0.171	0.039
1928	3	-0.365	0.205	-0.078	0.089	-0.143	0.057	-0.139	0.05	-0.167	0.04
1928	4	-0.22	0.24	-0.11	0.091	-0.141	0.057	-0.136	0.05	-0.162	0.04
1928	5	-0.134	0.293	-0.114	0.095	-0.137	0.057	-0.134	0.05	-0.158	0.04
1928	6	-0.371	0.226	-0.064	0.098	-0.146	0.058	-0.135	0.051	-0.156	0.04
1928	7	-0.045	0.298	-0.143	0.098	-0.159	0.058	-0.132	0.051	-0.154	0.04
1928	8	-0.186	0.329	-0.243	0.1	-0.176	0.059	-0.131	0.051	-0.152	0.04
1928	9	-0.069	0.239	-0.226	0.103	-0.187	0.059	-0.13	0.051	-0.15	0.04
1928	10	0.044	0.182	-0.238	0.102	-0.187	0.059	-0.132	0.051	-0.148	0.04
1928	11	0.143	0.197	-0.262	0.097	-0.185	0.06	-0.136	0.051	-0.145	0.04
1928	12	0.031	0.252	-0.277	0.096	-0.18	0.059	-0.143	0.051	-0.142	0.04
1929	1	-0.652	0.217	-0.307	0.097	-0.173	0.059	-0.142	0.052	-0.139	0.04
1929	2	-1.107	0.225	-0.307	0.095	-0.169	0.059	-0.135	0.053	-0.137	0.04
1929	3	-0.16	0.205	-0.327	0.096	-0.165	0.059	-0.14	0.054	-0.136	0.041
1929	4	-0.369	0.252	-0.329	0.095	-0.159	0.059	-0.139	0.054	-0.137	0.041
1929	5	-0.412	0.299	-0.342	0.094	-0.161	0.06	-0.136	0.055	-0.134	0.041
1929	6	-0.56	0.221	-0.447	0.093	-0.15	0.06	-0.135	0.055	-0.133	0.041
1929	7	-0.396	0.295	-0.422	0.094	-0.129	0.061	-0.135	0.055	-0.132	0.041
1929	8	-0.195	0.321	-0.338	0.09	-0.13	0.062	-0.133	0.055	-0.132	0.041
1929	9	-0.301	0.247	-0.307	0.089	-0.126	0.063	-0.135	0.055	-0.132	0.041
1929	10	0.011	0.181	-0.302	0.089	-0.113	0.064	-0.132	0.055	-0.133	0.041
1929	11	-0.004	0.207	-0.287	0.09	-0.111	0.064	-0.132	0.056	-0.13	0.041
1929	12	-1.236	0.201	-0.254	0.092	-0.109	0.065	-0.127	0.056	-0.122	0.041
1930	1	-0.352	0.237	-0.212	0.091	-0.108	0.064	-0.127	0.056	-0.124	0.041
1930	2	-0.095	0.204	-0.191	0.091	-0.107	0.065	-0.115	0.056	-0.122	0.041
1930	3	0.208	0.196	-0.185	0.088	-0.106	0.065	-0.113	0.057	-0.121	0.042
1930	4	-0.301	0.248	-0.202	0.087	-0.109	0.066	-0.118	0.057	-0.119	0.042
1930	5	-0.236	0.283	-0.169	0.085	-0.117	0.067	-0.119	0.057	-0.118	0.042
1930	6	-0.159	0.218	-0.067	0.086	-0.112	0.067	-0.117	0.057	-0.116	0.042
1930	7	0.097	0.29	-0.038	0.088	-0.126	0.068	-0.114	0.057	-0.115	0.042
1930	8	0.059	0.319	-0.078	0.092	-0.137	0.068	-0.114	0.057	-0.114	0.042
1930	9	-0.228	0.237	-0.104	0.093	-0.138	0.069	-0.113	0.057	-0.112	0.042
1930	10	-0.197	0.176	-0.106	0.095	-0.14	0.069	-0.11	0.057	-0.11	0.042
1930	11	0.396	0.192	-0.114	0.097	-0.142	0.069	-0.117	0.057	-0.108	0.042
1930	12	-0.013	0.214	-0.095	0.097	-0.142	0.069	-0.125	0.057	-0.101	0.042
1931	1	-0.003	0.222	-0.086	0.096	-0.144	0.068	-0.135	0.058	-0.102	0.043
1931	2	-0.575	0.234	-0.072	0.097	-0.142	0.068	-0.145	0.058	-0.1	0.042
1931	3	-0.1	0.205	-0.037	0.097	-0.145	0.067	-0.151	0.058	-0.099	0.043
1931	4	-0.327	0.254	0.021	0.097	-0.149	0.067	-0.151	0.058	-0.098	0.043
1931	5	-0.332	0.275	-0.008	0.098	-0.156	0.066	-0.148	0.058	-0.097	0.043
1931	6	0.072	0.215	0.007	0.098	-0.168	0.067	-0.147	0.057	-0.096	0.043
1931	7	0.199	0.295	0.083	0.102	-0.161	0.067	-0.143	0.057	-0.095	0.042
1931	8	0.234	0.325	0.107	0.102	-0.135	0.068	-0.143	0.057	-0.093	0.042
1931	9	0.186	0.238	0.085	0.105	-0.14	0.068	-0.143	0.057	-0.093	0.042
